"作答ID","用户ID","开始时间","结束时间","作答总时长(秒)","作答渠道","发布ID","问卷发布名称","IP","经度","纬度","省份","城市","设备类型","操作系统类型","浏览器类型","屏幕分辨率","质检结果","你的身份是？","你的身份是？-G. 其他：______-文本","请选择你的年龄段","你目前所在的城市是？","你使用 AI 工具(ChatGPT、Claude、豆包、Kimi、DeepSeek 等)的情况是?","你平时使用本地生活类 App 的频率如何？例如美团、大众点评、高德、小红书等。","你最常使用本地生活类 App 做什么？-A. 一个人吃饭（点外卖/找餐厅）","你最常使用本地生活类 App 做什么？-B.  找多人约饭 / 聚会 / 团建地点","你最常使用本地生活类 App 做什么？-C. 购买团购 / 优惠券","你最常使用本地生活类 App 做什么？-D. 查路线 / 导航","你最常使用本地生活类 App 做什么？-E. 找周末活动 / 景点/看展","你最常使用本地生活类 App 做什么？-F. 本地短途出行 / citywalk / 周边一日游规划","你最常使用本地生活类 App 做什么？-G. 找药店、医院、维修等应急服务","你最常使用本地生活类 App 做什么？-H. 其他：______","你最常使用本地生活类 App 做什么？-H. 其他：______-文本","你在哪类本地生活选择中最容易纠结？","在这类最容易纠结的选择中，你通常的状态更接近哪一种？","在这类最容易纠结的选择中，你通常的状态更接近哪一种？-E. 其他：______-文本","你在做本地生活决策时，通常会遇到哪些问题？-A. 信息太多，不知道怎么选","你在做本地生活决策时，通常会遇到哪些问题？-B. 需要在多个 App 之间反复切换","你在做本地生活决策时，通常会遇到哪些问题？-C. 餐厅 / 活动评价真假难辨","你在做本地生活决策时，通常会遇到哪些问题？-D. 不知道是否符合预算","你在做本地生活决策时，通常会遇到哪些问题？-E. 不知道路线是否顺路","你在做本地生活决策时，通常会遇到哪些问题？-F. 不知道营业时间、排队情况是否合适","你在做本地生活决策时，通常会遇到哪些问题？-G. 和朋友意见不统一，很难协调","你在做本地生活决策时，通常会遇到哪些问题？-H. 临时计划变化后，需要重新查很多信息","你在做本地生活决策时，通常会遇到哪些问题？-I. 其他：______","你在做本地生活决策时，通常会遇到哪些问题？-I. 其他：______-文本","如果有一个 AI 本地生活管家(能帮你做吃饭、出行、约饭、周末等本地生活决策),最接近你的真实反应是?","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-A. 想不到吃什么/玩什么时，帮我找灵感","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-B. 根据预算、口味、距离、评分等推荐餐厅","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-C. 帮我规划周末活动 / 短途游 / citywalk","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-D. 帮我和朋友协调约饭 / 聚会地点，根据多人偏好提供建议","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-E. 突发情况帮我兜底，例如找 24h 药店、医院、维修等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-F. 根据天气、时间等实时调整我已经定好的方案","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-G. 帮我留意限时优惠 / 抢购 / 演出预约","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-H. 主动提醒我""该吃饭了""""该出门了""""该订酒店了""等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-I. 其他：______","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-I. 其他：______-文本","你更希望 AI 管家以哪种方式工作？","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-A. 早上出门前，提醒天气、早餐、通勤","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-B. 中午饭点，推荐午餐","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-C. 晚上下班 / 下课后，推荐晚餐或活动","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-D. 周五 / 周末前，推荐周末安排","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-E. 深夜突发情况时，提供应急帮助","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-F.针对制定方案实时跟进，如有变动实时提醒","如果AI管家具有提醒功能，你最希望 AI 管家在以下哪些时间主动提醒？-G. 不接受AI主动提醒","你平均多久会和朋友 / 同学 / 同事进行一次线下约饭、聚会或一起出行？","你是否经常遇到“和朋友约饭 / 聚会很难定下来”的情况？","多人约饭 / 聚会时，最常见的问题是什么？-A. 口味不同","多人约饭 / 聚会时，最常见的问题是什么？-B. 预算不同","多人约饭 / 聚会时，最常见的问题是什么？-C. 距离远近不同","多人约饭 / 聚会时，最常见的问题是什么？-D. 时间不一致","多人约饭 / 聚会时，最常见的问题是什么？-E. 有人忌口 / 过敏 / 不吃某类食物","多人约饭 / 聚会时，最常见的问题是什么？-F. 有人想安静聊天，有人想热闹","多人约饭 / 聚会时，最常见的问题是什么？-G. 有人想尝新，有人想吃熟悉的店","多人约饭 / 聚会时，最常见的问题是什么？-H. 大家都不想做决定","多人约饭 / 聚会时，最常见的问题是什么？-I. 其他：______","多人约饭 / 聚会时，最常见的问题是什么？-I. 其他：______-文本","如果下次约饭遇到分歧,你最可能怎么做?","如果下次约饭遇到分歧,你最可能怎么做?-其他：_____-文本","在多人决策中，你更希望 AI 怎么推荐？","在多人决策中，你更希望 AI 怎么推荐？-E. 其他：______-文本","AI 生成多人方案后，你是否希望它说明“照顾了谁的偏好、牺牲了什么”？","你是否遇到过 AI 或攻略推荐“看起来很好，但实际执行不了”的情况？","如果AI 在推荐前自动检查以下内容，你觉得最看重/最不看重哪一项？-最看重","如果AI 在推荐前自动检查以下内容，你觉得最看重/最不看重哪一项？-最不看重","如果 AI 发现推荐方案不满足你的条件，你希望它优先怎么做？","如果 AI 发现推荐方案不满足你的条件，你希望它优先怎么做？-F. 其他：______-文本","为保证问卷质量，本题请选择特定选项","你是否希望 AI 管家记住你的个人长期偏好？例如不吃辣、预算、人均消费、常去区域等","关于 AI 记录朋友 / 同事 / 小团体偏好，你更能接受哪种方式？","关于 AI 记录朋友 / 同事 / 小团体偏好，你更能接受哪种方式？-F. 其他：______-文本","你能接受 AI 记住哪些信息？-A. 口味偏好","你能接受 AI 记住哪些信息？-B. 忌口 / 过敏信息","你能接受 AI 记住哪些信息？-C. 偏好场景，例如商场、公园、安静餐厅、户外活动等","你能接受 AI 记住哪些信息？-D. 常用预算","你能接受 AI 记住哪些信息？-E. 喜欢或不喜欢的餐厅 / 活动类型","你能接受 AI 记住哪些信息？-F. 和某些朋友 / 小团体的共同偏好","你能接受 AI 记住哪些信息？-G. 常去区域","你能接受 AI 记住哪些信息？-H. 不希望 AI 记住任何信息","你对 AI 管家最大的顾虑是什么？-A. 推荐不准确","你对 AI 管家最大的顾虑是什么？-B. 隐私泄露","你对 AI 管家最大的顾虑是什么？-C. 主动提醒太打扰","你对 AI 管家最大的顾虑是什么？-D. 记住的信息太多","你对 AI 管家最大的顾虑是什么？-E. 无法真正执行，只是聊天","你对 AI 管家最大的顾虑是什么？-F. 推荐商家不客观","你对 AI 管家最大的顾虑是什么？-G. 操作太复杂","你对 AI 管家最大的顾虑是什么？-H. 其他：______","你对 AI 管家最大的顾虑是什么？-H. 其他：______-文本","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-A. 一个人吃什么，例如午饭 / 晚饭决策","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-B. 多人约饭 / 聚会，例如协调多人偏好","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-C.周末活动规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-D. 本地短途活动 / citywalk 路线规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-E.夜间突发应急","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-F. 日常主动提醒，例如吃饭、出门、预约等","请你回想最近一次""做本地生活决策很累""的经历,可能是吃饭、约人、规划周末或别的事。请用 1-2 句话描述这件事"
"bNxKOGWa5zy","ve8gj1XL","2026-05-08 16:34:25","2026-05-08 16:40:10","345","数据集市","QnEram","AI管家需求调研","223.104.122.126","114.3669770","30.5408280","湖北省","武汉市","MOBILE","Android","WeChat","360px*792px","正常","D.博士生","","27-30 岁","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","A. 几乎每天使用","1","0","1","1","0","0","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","1","0","0","0","0","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","1","1","0","1","0","0","0","0","0","","B. 它可以在合适时间主动提醒我","1","1","1","0","0","0","0","B. 每周 1-2 次","B. 有时","0","0","0","0","0","0","0","1","0","","B. 继续在群里讨论，由大家慢慢决定","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","E. 没用过类似 AI / 攻略工具","是否有人的需求被明显牺牲","是否太远","B. 主动追问缺失信息后再修改","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","0","1","1","1","0","0","0","1","0","1","0","1","0","0","0","","2","1","3","4","5","6","周五晚上和朋友一起出去吃饭，但是大家都没有明确的偏好，因此没有人推荐餐厅，陷入僵局"
"NRYK1Qldaxz","RMWX4O07","2026-05-08 16:35:02","2026-05-08 16:40:00","298","数据集市","QnEram","AI管家需求调研","221.15.132.71","113.6583049","34.7859369","河南省","郑州市","MOBILE","iOS","Apple WebKit","393px*852px","正常","B. 本科生","","18-22 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","B. 每周 3-5 次","1","0","1","1","0","0","0","0","","A. 一个人吃什么/点什么外卖","B. 需要比较多个 App 或问朋友后才能决定","","1","1","0","1","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","1","0","0","0","0","1","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","1","0","0","1","0","C. 每月 1-3 次","B. 有时","1","0","0","0","1","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","B. 比较希望，但简单说明即可","C. 很少遇到","是否超预算","是否排队太久","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","A. 非常希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","0","1","0","1","0","0","0","1","1","0","0","0","1","0","","1","4","3","5","6","2","跟朋友出去去吃饭要考虑他喜欢的我喜欢的然后折中商量感觉很累"
"XO2Km21EW8D","me3ooXbe","2026-05-08 16:34:13","2026-05-08 16:39:31","318","数据集市","QnEram","AI管家需求调研","182.143.226.81","104.7803630","31.4211610","四川省","南充市","MOBILE","Android","Chrome","360px*792px","正常","B. 本科生","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","1","0","1","1","0","0","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","0","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","1","0","1","0","0","0","0","0","","A. 我问它，它再回答","1","1","0","0","0","1","0","C. 每月 1-3 次","B. 有时","1","0","1","0","0","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","C. 无所谓，有没有都可以","C. 很少遇到","是否排队太久","是否超预算","B. 主动追问缺失信息后再修改","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","","3","1","5","4","6","2","有些人的口味不同"
"oBowxDgB02n","5LwjoAz7","2026-05-08 16:35:17","2026-05-08 16:39:25","248","数据集市","QnEram","AI管家需求调研","171.108.88.72","108.3974988","21.5495581","广西壮族自治区","南宁市","MOBILE","iOS","Apple WebKit","390px*844px","正常","B. 本科生","","27-30 岁","","C.每周使用几次，有需要时才用","B. 每周 3-5 次","0","0","1","0","1","1","0","0","","D. 怎么安排本地路线 / 活动顺序","A. 偶尔纠结，但通常能较快决定","","0","0","1","1","0","0","1","0","0","","B. 看到后会试试，但如果不好用会很快放弃","0","1","1","0","0","1","0","0","0","","B. 它可以在合适时间主动提醒我","1","0","1","1","0","0","0","B. 每周 1-2 次","B. 有时","1","0","0","0","1","1","0","0","0","","C. 让最积极 / 最熟悉的人来决定","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","B. 偶尔遇到","是否排队太久","是否太远","B. 主动追问缺失信息后再修改","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","1","0","1","0","0","0","1","0","1","0","1","0","0","0","","1","3","2","4","6","5","吃饭不懂吃什么，特别是周末的时候。"
"vN62BvrXkrV","ev9Po1VL","2026-05-08 16:34:23","2026-05-08 16:39:16","293","数据集市","QnEram","AI管家需求调研","113.57.136.170","114.2171515","30.7299446","湖北省","武汉市","COMPUTER","Windows","Chrome","2560px*1080px","正常","B. 本科生","","30 岁以上","","C.每周使用几次，有需要时才用","A. 几乎每天使用","1","0","0","0","1","1","0","0","","C. 周末去哪玩 / citywalk / 看展","A. 偶尔纠结，但通常能较快决定","","1","1","1","0","0","0","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","1","0","1","0","0","0","1","0","0","","B. 它可以在合适时间主动提醒我","1","0","0","1","0","1","0","C. 每月 1-3 次","B. 有时","1","0","0","1","0","0","0","1","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","D. 不太希望，觉得解释太多会麻烦","B. 偶尔遇到","是否太远","是否超预算","D. 给出几个不完美但可选的备选方案","","满意","A. 非常希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","","1","4","2","3","6","5","五一期间和家人商量去哪里游玩，老婆想去观景的地方，我想去能带孩子游玩的地方，因此而纠结。"
"bNxK8XGr8dk","LGBj6lp7","2026-05-08 16:34:00","2026-05-08 16:39:06","306","数据集市","QnEram","AI管家需求调研","220.197.188.136","106.6848854","26.5734361","贵州省","贵阳市","MOBILE","iOS","Apple WebKit","390px*844px","正常","B. 本科生","","27-30 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","1","0","1","1","0","0","0","0","","C. 周末去哪玩 / citywalk / 看展","B. 需要比较多个 App 或问朋友后才能决定","","0","1","1","0","0","1","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","1","1","0","0","0","0","0","","B. 它可以在合适时间主动提醒我","0","1","1","1","0","0","0","B. 每周 1-2 次","B. 有时","1","0","1","0","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否有人的需求被明显牺牲","是否排队太久","B. 主动追问缺失信息后再修改","","满意","A. 非常希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","1","0","1","0","0","0","1","1","0","0","0","1","0","0","","1","6","2","5","3","4","上周假期期间，和朋友约饭，光是确定吃什么就花了好几个小时，在火锅，炒菜，烧烤翻来覆去看，每个人都有自己的想法和忌口，在各种app上看了一遍又一遍，最后还是随便选了一家，感觉心累。"
"bNxKZ6N4Dry","WLGp8xPe","2026-05-08 16:17:48","2026-05-08 16:21:42","234","数据集市","QnEram","AI管家需求调研","223.73.120.8","113.3631250","22.9734180","广东省","广州市","COMPUTER","Windows","Chrome","1920px*1080px","正常","B. 本科生","","23-26 岁","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","A. 几乎每天使用","1","1","0","1","0","0","0","0","","A. 一个人吃什么/点什么外卖","B. 需要比较多个 App 或问朋友后才能决定","","1","1","1","0","0","0","0","0","0","","D. 不会主动找，但如果嵌在美团、微信等常用 App 里，会顺手使用","1","1","1","0","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","0","1","1","0","0","B. 每周 1-2 次","B. 有时","1","0","1","1","0","0","0","0","0","","B. 继续在群里讨论，由大家慢慢决定","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否有人的需求被明显牺牲","是否营业","B. 主动追问缺失信息后再修改","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","0","1","1","0","1","0","0","0","1","1","0","0","0","1","0","0","","2","3","4","5","1","6","我跟朋友约好出去吃饭，但不知道吃什么，非常纠结"
"nNV3y4jm48N","ve8z8rX7","2026-05-08 16:13:14","2026-05-08 16:19:24","370","数据集市","QnEram","AI管家需求调研","117.141.233.133","108.4947029","21.5933626","广西壮族自治区","防城港市","MOBILE","iOS","WeChat","390px*844px","正常","A. 专科","","30 岁以上","","C.每周使用几次，有需要时才用","B. 每周 3-5 次","1","0","1","1","0","0","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","0","1","1","0","0","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","1","1","1","0","0","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","1","0","0","1","0","B. 每周 1-2 次","B. 有时","1","0","0","1","1","0","0","0","0","","B. 继续在群里讨论，由大家慢慢决定","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","B. 偶尔遇到","是否超预算","是否有人的需求被明显牺牲","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","1","0","1","0","1","0","0","1","1","0","0","0","1","0","0","","1","2","4","3","6","5","下班了想找地方吃饭，翻看了大量评论，对比了很多家菜品，反复纠结，花了很久的时间才选择出要吃饭的地方"
"XO2KvV58oKB","MZqrakGe","2026-05-08 16:08:28","2026-05-08 16:15:28","420","数据集市","QnEram","AI管家需求调研","223.104.83.71","110.9692780","37.9725924","广东省","广州市","MOBILE","iOS","Apple WebKit","430px*932px","正常","A. 专科","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","A. 几乎每天使用","0","0","1","0","1","1","0","0","","D. 怎么安排本地路线 / 活动顺序","A. 偶尔纠结，但通常能较快决定","","1","0","1","1","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","1","0","1","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","0","0","0","1","1","0","C. 每月 1-3 次","B. 有时","0","0","1","1","0","0","0","0","0","","B. 继续在群里讨论，由大家慢慢决定","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否排队太久","是否超预算","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","","6","3","4","2","1","5","上周约朋友去吃饭，两个人都不知道吃什么，在做选择时犹豫了很久，后面通过网络平台搜索了一家店铺去试了试"
"Q4wKRlDjqOq","eEKqKW87","2026-05-08 15:54:34","2026-05-08 16:13:28","1134","数据集市","QnEram","AI管家需求调研","113.16.138.246","108.2994821","22.8394953","广西壮族自治区","南宁市","MOBILE","iOS","Apple WebKit","430px*932px","正常","B. 本科生","","23-26 岁","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","A. 几乎每天使用","1","1","1","0","0","0","0","0","","A. 一个人吃什么/点什么外卖","C. 经常拖很久也决定不了","","1","1","0","0","0","0","1","0","0","","A. 会主动尝试，即使需要花时间适应新工具","1","1","0","0","0","1","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","1","1","0","0","0","0","0","C. 每月 1-3 次","A. 经常","1","0","0","0","0","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","C. 无所谓，有没有都可以","B. 偶尔遇到","是否超预算","是否营业","B. 主动追问缺失信息后再修改","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","","1","5","2","6","4","3","今天晚上吃什么就很头疼"
"Q4wK6gpZxa4","BepZ4qZ7","2026-05-08 16:03:51","2026-05-08 16:08:49","298","数据集市","QnEram","AI管家需求调研","117.150.41.147","112.1327430","32.0485330","湖北省","襄阳市","MOBILE","Android","Chrome","360px*800px","正常","F. 已工作 3 年以上","","30 岁以上","","C.每周使用几次，有需要时才用","C. 每周 1-2 次","1","1","0","0","1","0","0","0","","B. 和朋友约饭 / 聚会地点","B. 需要比较多个 App 或问朋友后才能决定","","1","0","1","0","0","0","0","1","0","","B. 看到后会试试，但如果不好用会很快放弃","1","1","0","1","0","0","0","0","0","","B. 它可以在合适时间主动提醒我","1","0","0","1","0","1","0","C. 每月 1-3 次","B. 有时","1","0","0","0","0","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","B. 偶尔遇到","是否有人的需求被明显牺牲","是否超预算","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","A. 非常希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","","1","3","4","5","6","2","上周和朋友约吃饭，在平台对比了多家店铺口味和位置，讨论了一个小时才定好餐厅，觉得很耗精力，心很累。"
"nNV3EWO6qQn","Mr5ZNg5e","2026-05-08 16:01:23","2026-05-08 16:07:40","377","数据集市","QnEram","AI管家需求调研","120.235.191.201","113.5229733","23.0746061","广东省","广州市","MOBILE","iOS","Apple WebKit","393px*852px","正常","B. 本科生","","27-30 岁","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","A. 几乎每天使用","0","0","0","1","1","1","0","0","","D. 怎么安排本地路线 / 活动顺序","A. 偶尔纠结，但通常能较快决定","","0","1","0","0","1","1","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","0","0","1","0","0","1","0","1","0","","B. 它可以在合适时间主动提醒我","0","0","0","1","1","1","0","C. 每月 1-3 次","C. 很少","1","0","1","1","0","0","0","0","0","","B. 继续在群里讨论，由大家慢慢决定","","B. 给 2-3 个方案，让大家选","","B. 比较希望，但简单说明即可","B. 偶尔遇到","是否太远","是否超预算","C. 直接告诉我哪里不满足，由我决定是否调整","","满意","B. 比较希望","B. 可以记录，但需要每个人自己填写或确认后才能使用","","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","","6","3","1","2","4","5","我规划周末路线的时候，会需要经常切换app就会觉得很累。因为要看路线，也要看景点评分，餐厅的位置等等，就会感觉很累。"
"bNxKjZG9kAd","e8YvbWWM","2026-05-08 15:54:34","2026-05-08 16:07:24","770","数据集市","QnEram","AI管家需求调研","39.144.230.231","105.4613430","26.2088740","贵州省","六盘水市","MOBILE","Android","Chrome","360px*796px","正常","B. 本科生","","23-26 岁","","B.每天日常使用,主要用来聊天、查资料、问问题","C. 每周 1-2 次","1","0","1","1","0","0","0","0","","D. 怎么安排本地路线 / 活动顺序","B. 需要比较多个 App 或问朋友后才能决定","","1","0","1","0","0","0","1","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","1","0","0","1","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","1","0","0","0","1","1","0","C. 每月 1-3 次","B. 有时","1","0","1","0","1","0","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否有人的需求被明显牺牲","是否太远","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","A. 可以记录我和朋友 / 同事的偏好，只要能提高决策效率","","0","1","0","0","1","1","0","0","0","1","1","0","0","1","0","0","","6","1","4","2","3","5","？这个周末回老家由于没开车，对乘坐的交通工具和路线很纠结"
"lxEYBZmywR9","kM1wEYQL","2026-05-08 15:54:05","2026-05-08 16:06:28","743","数据集市","QnEram","AI管家需求调研","182.126.49.226","114.0078600","33.6066730","河南省","漯河市","MOBILE","Android","WeChat","360px*800px","正常","F. 已工作 3 年以上","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","C. 每周 1-2 次","1","0","1","0","0","1","0","0","","A. 一个人吃什么/点什么外卖","A. 偶尔纠结，但通常能较快决定","","1","0","1","0","0","0","0","0","0","","B. 看到后会试试，但如果不好用会很快放弃","1","0","1","0","0","0","1","0","0","","C. 两者都可以，但主动提醒不能太频繁","0","1","0","1","0","0","0","C. 每月 1-3 次","B. 有时","0","0","0","1","0","0","0","1","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","A. 直接给一个最优方案","","D. 不太希望，觉得解释太多会麻烦","B. 偶尔遇到","是否排队太久","是否太远","A. 自动重新生成更符合条件的方案","","满意","A. 非常希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","1","0","0","1","0","0","0","1","0","1","0","1","0","0","0","","1","4","2","3","5","6","有一次中午下班后不想一个人做饭，就想点份外卖。但翻过来翻过去感觉不是口味不合适就是价格太贵，一直纠结了半个多小时后才定下来"
"Q4wK6mgJ4o4","MZqx2Eye","2026-05-08 15:54:48","2026-05-08 16:05:51","663","数据集市","QnEram","AI管家需求调研","60.15.135.117","126.6823100","45.7363620","黑龙江省","哈尔滨市","MOBILE","Android","Chrome","360px*640px","正常","C. 研究生","","30 岁以上","","A.每天高强度使用,工作/学习深度依赖 AI(比如用 AI 写代码、写文档、做研究)","A. 几乎每天使用","1","1","0","1","0","0","0","0","","B. 和朋友约饭 / 聚会地点","B. 需要比较多个 App 或问朋友后才能决定","","1","0","0","1","0","1","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","0","1","1","0","0","0","0","","C. 两者都可以，但主动提醒不能太频繁","1","0","1","0","1","0","0","B. 每周 1-2 次","B. 有时","1","0","1","0","0","1","0","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","C. 先指出大家的冲突，再给折中方案","","A. 非常希望，这能帮助大家理解和达成共识","B. 偶尔遇到","是否营业","是否超预算","A. 自动重新生成更符合条件的方案","","满意","A. 非常希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","0","1","0","1","0","1","0","1","1","0","1","0","0","0","0","","4","2","5","3","1","6","挑晚饭吃什么，方便点评还是拿不定主意。"
"mnGXEkJbaZ4","27aJdwNL","2026-05-08 15:55:38","2026-05-08 16:05:21","583","数据集市","QnEram","AI管家需求调研","27.212.32.159","117.9646990","36.6563030","山东省","淄博市","MOBILE","Android","Chrome","362px*782px","正常","F. 已工作 3 年以上","","30 岁以上","","B.每天日常使用,主要用来聊天、查资料、问问题","B. 每周 3-5 次","1","0","1","1","0","0","0","0","","B. 和朋友约饭 / 聚会地点","B. 需要比较多个 App 或问朋友后才能决定","","0","1","1","0","0","0","0","0","0","","A. 会主动尝试，即使需要花时间适应新工具","0","1","0","1","0","0","1","0","0","","B. 它可以在合适时间主动提醒我","1","0","1","0","1","0","0","B. 每周 1-2 次","B. 有时","1","1","0","0","0","0","1","0","0","","A. 尝试用 AI 生成折中方案，看效果再决定是否继续用","","B. 给 2-3 个方案，让大家选","","A. 非常希望，这能帮助大家理解和达成共识","C. 很少遇到","是否有人的需求被明显牺牲","是否营业","A. 自动重新生成更符合条件的方案","","满意","B. 比较希望","C. 可以记录，但我希望能随时查看、修改或删除","","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","","5","1","4","3","2","6","周末和朋友聚餐，对比了十几家餐厅的口味、位置，还协调了大家的时间，纠结了很久才敲定，做这个决定特别累！"
